method,seed,rollout,step,reward_mean,lat_cost,rate_cost,drop_cost,lambda_lat,lambda_rate,lambda_drop,rho_mean,rho_std,beta_mean,rho_ref_mean,beta_ref_mean,delta_rho_mean,delta_rho_std,delta_beta_mean,delta_beta_std,policy_log_std_mean,loss,steps_train_nominal,steps_train_load,steps_train_edge,steps_train_burst,steps_train_joint
ReferenceResidual-SingleConstraint-PD-PPO,4,132,544768,0.2421245276927948,0.01068115234375,0.0,0.0,10.618959426879883,0.0,0.0,0.4552003160546814,0.28045383645999633,1.043056442627885,0.4702011244606995,1.214216738313692,-0.015000808406018043,0.04362758215664096,-0.17116029568580696,0.4104957359613471,-1.1964094638824463,0.31091453826520593,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,133,548864,0.19139906764030457,0.01129150390625,0.0,0.0,10.61999225616455,0.0,0.0,0.3872581765756782,0.30015132156441765,1.1421819194413751,0.39773729773093824,1.3009423010659646,-0.010479121155260037,0.04049747668973354,-0.15876038162458964,0.41390361696229344,-1.1989707946777344,1.7436914743855596,0,0,3864,232,0
ReferenceResidual-SingleConstraint-PD-PPO,4,134,552960,0.18568086624145508,0.16729736328125,7.530150469392538e-05,0.00138650625012815,10.745830535888672,0.0,0.0,0.46426563680829525,0.3183492479534482,1.8967464581724665,0.47856990148182654,2.0189379376508514,-0.014304264673531193,0.03976832106263994,-0.12219147947838521,0.41898816379947734,-1.203835129737854,2.0399226527661085,0,0,1136,0,2960
ReferenceResidual-SingleConstraint-PD-PPO,4,135,557056,0.19014762341976166,0.24853515625,0.01750110276043415,0.12709587812423706,10.93665885925293,0.0,0.0,0.4840436686921786,0.30692867854297556,2.2430172670893365,0.5012422268697864,2.3569630932332757,-0.01719855817760777,0.04015853159266393,-0.11394582614393928,0.4180657812041668,-1.2056117057800293,4.340133918821811,0,2056,0,0,2040
ReferenceResidual-SingleConstraint-PD-PPO,4,136,561152,0.21443864703178406,0.01104736328125,0.0,0.0,10.93749713897705,0.0,0.0,0.2895486108449599,0.25750514723150586,0.9576971897695815,0.3041323264835522,1.133118269810897,-0.014583715638592273,0.043897880880481056,-0.17542108004131557,0.40311392783378835,-1.193108320236206,0.8345009152311832,0,2944,1152,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,137,565248,0.17685571312904358,0.064208984375,6.644241511821747e-05,0.012309262529015541,10.980864524841309,0.0,0.0,0.4043018876625042,0.3060486172188366,1.8660910523932004,0.415762242390796,2.00361391754308,-0.011460354728291745,0.04174098700844974,-0.13752286514987946,0.4191828493696634,-1.198230266571045,3.361380548030138,248,0,3848,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,138,569344,0.19772863388061523,0.01397705078125,0.0,0.0,10.98404598236084,0.0,0.0,0.29693525460835224,0.2541223737277775,0.9153304006993008,0.3095060440707828,1.1003481436734488,-0.012570789462430537,0.04477621894118941,-0.18501774297414791,0.4055813238767777,-1.1883559226989746,0.25940191790577954,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,139,573440,0.2206740528345108,0.0198974609375,0.0,0.0,10.991964340209961,0.0,0.0,0.3901675313754275,0.2856732799106884,1.0909335075298452,0.4045571427650111,1.3131090566848187,-0.014389611389583608,0.04378413398527839,-0.22217554915497367,0.40659120138730426,-1.1942646503448486,2.3301477920264007,656,0,0,3440,0
ReferenceResidual-SingleConstraint-PD-PPO,4,140,577536,0.22601982951164246,0.03155517578125,0.0,0.0,11.009208679199219,0.0,0.0,0.3203232861327109,0.26907004127632606,0.9884242378556684,0.3337553135170297,1.228847618064258,-0.013432027384318715,0.04426810588779568,-0.24042338020858964,0.4039190968397014,-1.192396640777588,1.4635463401675224,0,2536,0,1560,0
ReferenceResidual-SingleConstraint-PD-PPO,4,141,581632,0.22171330451965332,0.0076904296875,0.0,0.0,11.00736141204834,0.0,0.0,0.3129792088720733,0.2695087093002873,0.8176389692922359,0.3238052107568132,1.0787823270902568,-0.010826001884739873,0.04334668335991929,-0.261143357798021,0.39776961373420866,-1.1895601749420166,1.295619459077716,0,2464,0,0,1632
ReferenceResidual-SingleConstraint-PD-PPO,4,142,585728,0.15802845358848572,0.494873046875,0.0052447328343987465,0.18154244124889374,11.395259857177734,0.0,0.0,0.6106484390908538,0.2913131861552046,2.9029786952633794,0.6241499191745042,3.108500483645408,-0.013501480083650383,0.035624367089137146,-0.20552178838202878,0.4100468963980876,-1.1881914138793945,4.120300514996051,728,0,0,0,3368
ReferenceResidual-SingleConstraint-PD-PPO,4,143,589824,0.19581091403961182,0.0020751953125,0.0,0.0,11.388919830322266,0.0,0.0,0.3136938572917703,0.26658942643315386,0.9484354723839666,0.31716997521328316,1.218417116192601,-0.0034761179215128434,0.043056822756497456,-0.26998164380863443,0.3993144371193896,-1.1966938972473145,0.2209999093116494,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,144,593920,0.18681451678276062,0.01898193359375,0.0,0.0,11.396105766296387,0.0,0.0,0.35537604237861825,0.2874354688320985,1.293872352860729,0.3552746002651471,1.5110653789709807,0.00010144211347115216,0.04140794860984962,-0.21719302611025176,0.4093190949276556,-1.1972625255584717,1.6973508205264807,176,0,3920,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,145,598016,0.21384760737419128,0.0379638671875,0.0007886016392149031,0.005103626288473606,11.418477058410645,0.0,0.0,0.45450675097959314,0.29149520133355755,1.2285750693613335,0.45843670705634876,1.4785747379101362,-0.003929956076755621,0.04192017016872556,-0.24999966854880282,0.4087994520617014,-1.2053844928741455,1.0679784435778856,0,0,1080,3016,0
ReferenceResidual-SingleConstraint-PD-PPO,4,146,602112,0.218973770737648,0.08746337890625,0.0,0.0,11.480447769165039,0.0,0.0,0.4548388983988374,0.29899586546705575,1.1928929022267283,0.4570206552181604,1.4120686820360522,-0.0021817568193229684,0.041176572656446225,-0.2191757798093241,0.4057130782056365,-1.2062788009643555,2.424788710102439,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,147,606208,0.23567751049995422,0.00860595703125,0.0,0.0,11.47933292388916,0.0,0.0,0.3816191977469248,0.26586549438485035,0.9527923849484952,0.3854897191777655,1.1934013285075258,-0.003870521430840592,0.04479706615317043,-0.24060894355903056,0.41019479704038425,-1.1998564004898071,1.7695980475284159,1208,0,0,2888,0
ReferenceResidual-SingleConstraint-PD-PPO,4,148,610304,0.20801973342895508,0.005126953125,0.0,0.0,11.475434303283691,0.0,0.0,0.3065585692140992,0.25680957365740065,0.9117453727765454,0.30966363870872643,1.1452744495469211,-0.0031050694946272487,0.04268420449936456,-0.23352907677037554,0.40656931067822716,-1.2025541067123413,1.7461329725570978,3792,0,0,0,304
ReferenceResidual-SingleConstraint-PD-PPO,4,149,614400,0.22230935096740723,0.08856201171875,7.486628419428598e-07,0.017475442960858345,11.538284301757812,0.0,0.0,0.4549733631338963,0.3024134227523197,1.500029052449443,0.4618049307632104,1.7480954727078237,-0.006831567629314099,0.04090754760753081,-0.24806642025838055,0.411483396969568,-1.1996204853057861,1.5197583746165038,0,0,0,0,4096
ReferenceResidual-SingleConstraint-PD-PPO,4,150,618496,0.2114354372024536,0.000732421875,0.0004701260768342763,0.01222176756709814,11.53087043762207,0.0,0.0,0.27421591069173024,0.23549814569916863,0.9501820326997945,0.2749755087981291,1.244937545990471,-0.0007595981063988588,0.04356412065265859,-0.2947555132906764,0.4001982159466496,-1.2039536237716675,0.4870401101652533,0,3496,0,0,600
ReferenceResidual-SingleConstraint-PD-PPO,4,151,622592,0.19454114139080048,0.01904296875,1.362915281788446e-05,0.006468411535024643,11.538105010986328,0.0,0.0,0.28661665941336933,0.2552502672237944,1.1641389943465472,0.2859893401641317,1.4589385660294858,0.0006273192492376276,0.042036143934437824,-0.2947995716829388,0.3993507974284098,-1.1991746425628662,0.4491932307835668,0,1504,2592,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,152,626688,0.18659883737564087,0.02978515625,0.003348651109263301,0.015427459962666035,11.553933143615723,0.0,0.0,0.3779693689661874,0.30075444788305367,1.5242089022961258,0.3771191658400517,1.7839759141958647,0.0008502031261357725,0.03996852237731443,-0.25976701189973905,0.42080995760881057,-1.1964114904403687,0.6691624937579036,0,0,2408,0,1688
ReferenceResidual-SingleConstraint-PD-PPO,4,153,630784,0.15578192472457886,0.5426025390625,0.01335564348846674,0.19548842310905457,11.98001480102539,0.0,0.0,0.6444014811410702,0.2767285781554239,3.264440934501038,0.6484093728805698,3.4129182333754566,-0.004007891739499509,0.030344224564106254,-0.1484772988744188,0.42486330234044206,-1.194588541984558,3.89683303758502,784,0,0,0,3312
ReferenceResidual-SingleConstraint-PD-PPO,4,154,634880,0.2036169171333313,0.0206298828125,0.0,0.0,11.988518714904785,0.0,0.0,0.3840213267096067,0.2875199631673964,0.9655291962808028,0.39034854054594204,1.2228762368174937,-0.006327213836335291,0.041403758967472754,-0.25734704053669094,0.407233775058402,-1.1975305080413818,0.4315136522985995,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,155,638976,0.22065618634223938,0.00518798828125,0.0,0.0010152686154469848,11.984668731689453,0.0,0.0,0.28437102635651906,0.24750778762477943,0.9252834774226204,0.2932834172141734,1.187518191394267,-0.00891239085765434,0.04303758597086043,-0.2622347139716463,0.39850360752593184,-1.1990896463394165,1.5012900508008897,120,3976,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,156,643072,0.17035485804080963,0.218994140625,0.0001899427588796243,0.001100419438444078,12.151864051818848,0.0,0.0,0.4563670784502898,0.3171019366089369,1.8210874766348906,0.4607926739386793,2.006473061711703,-0.004425595488389478,0.037542706434885026,-0.1853855850768123,0.4061120630161006,-1.1925029754638672,1.501534167304635,0,1024,3072,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,157,647168,0.19033095240592957,0.11016845703125,0.022595306858420372,0.036049507558345795,12.231998443603516,0.0,0.0,0.5322118014680275,0.3062702998398432,1.6895847645977866,0.5358974453849061,1.9083847855120153,-0.0036856439168786123,0.036614488156555436,-0.21880002091422862,0.4061734377758981,-1.191821575164795,3.4466712951660154,0,0,1928,2168,0
ReferenceResidual-SingleConstraint-PD-PPO,4,158,651264,0.22480061650276184,0.07110595703125,0.0,0.0,12.280882835388184,0.0,0.0,0.4380607560423086,0.29763945314227463,1.1840613201390302,0.4416658021086947,1.3652314118899578,-0.0036050460663861455,0.042281575900105756,-0.18117009175092771,0.40989401080409926,-1.1848793029785156,2.410369073972106,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,159,655360,0.23341026902198792,0.07354736328125,0.0,0.0,12.331720352172852,0.0,0.0,0.4172886059096014,0.27802196898426385,1.229264575016488,0.4206178139740566,1.4157243053210138,-0.0033292080644552573,0.0436088687240851,-0.18645973030452562,0.41615767549818633,-1.192359447479248,3.0931312892585994,0,0,360,3736,0
ReferenceResidual-SingleConstraint-PD-PPO,4,160,659456,0.18933768570423126,0.055419921875,0.0,0.0,12.368056297302246,0.0,0.0,0.4651964701036736,0.3152821066297844,1.5176190862696926,0.4651621885713702,1.7404122094430237,3.4281532303416995e-05,0.0384413161807629,-0.22279312317333105,0.4049220091387883,-1.1925103664398193,2.8348358385264874,0,0,4096,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,161,663552,0.19711081683635712,0.10540771484375,0.0,0.0005917649832554162,12.444382667541504,0.0,0.0,0.41679298374289975,0.3082901023999371,1.627692505501884,0.42083907126507897,1.8574236023201447,-0.004046087522179237,0.038570835992307526,-0.2297310968182607,0.42114001078605173,-1.1990787982940674,2.6581462107598783,0,0,544,0,3552
ReferenceResidual-SingleConstraint-PD-PPO,4,162,667648,0.20153763890266418,0.072998046875,4.513637577474583e-06,0.03275391459465027,12.494781494140625,0.0,0.0,0.40613422226051094,0.30195873494405495,1.2727243338881067,0.41303060580401507,1.5143781932662614,-0.006896383543504176,0.04025822898869819,-0.2416538593781546,0.4078613006157975,-1.1948928833007812,2.434763774648309,2648,0,0,0,1448
ReferenceResidual-SingleConstraint-PD-PPO,4,163,671744,0.19933900237083435,0.02197265625,0.0,0.0,12.504359245300293,0.0,0.0,0.32998970923955584,0.2752525479331601,1.024703667003214,0.3353981836162546,1.2667847323290797,-0.005408474376698756,0.041203747517696884,-0.24208106532586568,0.4045325001769079,-1.197812557220459,2.351301962137222,2352,1744,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,164,675840,0.2166476845741272,6.103515625e-05,0.0,0.0,12.496408462524414,0.0,0.0,0.3124357657566207,0.26800543729514936,0.9309614951822824,0.31529253360717446,1.148754617183165,-0.00285676785055377,0.04157494091512995,-0.21779312200088255,0.41259138157478065,-1.1968951225280762,1.0423257930204273,0,3256,0,840,0
ReferenceResidual-SingleConstraint-PD-PPO,4,165,679936,0.22475367784500122,0.064697265625,0.0,0.0,12.540165901184082,0.0,0.0,0.4300442452938654,0.29287551238884874,1.0413561591899267,0.43389666863207554,1.2644132858989083,-0.003852423338210111,0.041410730330190146,-0.2230571267089815,0.4090222031889135,-1.1926333904266357,1.7251623578369617,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,166,684032,0.22699853777885437,0.017333984375,0.0,0.0,12.546032905578613,0.0,0.0,0.30354386899041336,0.266521932652555,0.9671660486771583,0.30352649287567013,1.1599594283891566,1.7376114743278184e-05,0.041596952117092224,-0.19279337971199817,0.4083432176732054,-1.1868066787719727,2.2993802381679416,0,4032,0,64,0
ReferenceResidual-SingleConstraint-PD-PPO,4,167,688128,0.1988503336906433,0.00537109375,0.0017652981914579868,0.0,12.542329788208008,0.0,0.0,0.3702467668312479,0.2894853034221983,0.9754299163254925,0.3732360216593239,1.2461596025481825,-0.0029892548280759956,0.041098266783002685,-0.2707296862226901,0.4076976631164237,-1.1927103996276855,1.5386484540998935,3128,968,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,168,692224,0.20787492394447327,0.02252197265625,0.0,0.0,12.552347183227539,0.0,0.0,0.3228619281745828,0.26677520532021654,0.8943065176712552,0.32524077793337264,1.1739040070148214,-0.002378849758789766,0.042995777652731715,-0.2795974893435664,0.4085438674232216,-1.1877694129943848,2.0263249424286185,1872,0,0,0,2224
ReferenceResidual-SingleConstraint-PD-PPO,4,169,696320,0.1712067574262619,0.400146484375,0.0036241093184798956,0.1324978619813919,12.86446475982666,0.0,0.0,0.5804296299837542,0.30265706521765806,2.501401568994743,0.5874955327242611,2.724091152596107,-0.0070659027405068,0.03547224015373224,-0.22268958360136418,0.423604924242795,-1.1874096393585205,3.0323543436825275,0,0,1320,0,2776
ReferenceResidual-SingleConstraint-PD-PPO,4,170,700416,0.1901320517063141,0.03631591796875,0.0,0.0,12.885517120361328,0.0,0.0,0.4040976964376639,0.3053901128964265,1.1915888578148113,0.4068143340347312,1.4860747143643054,-0.002716637597067306,0.039963528141496424,-0.29448585654949394,0.40135497405530834,-1.1908150911331177,2.6613264977931976,0,0,3680,416,0
ReferenceResidual-SingleConstraint-PD-PPO,4,171,704512,0.24220684170722961,0.09033203125,0.0,0.0,12.949782371520996,0.0,0.0,0.4763263861476953,0.3012812903415564,1.2173523920839628,0.4825557816360625,1.477068713836925,-0.006229395488367179,0.04016805948872146,-0.2597163217529622,0.41406244792818847,-1.1785231828689575,1.9504172287881374,0,0,0,4096,0
ReferenceResidual-SingleConstraint-PD-PPO,4,172,708608,0.17948558926582336,0.152099609375,0.0,0.0,13.063462257385254,0.0,0.0,0.4681038375705985,0.3191609525603654,1.523429365244818,0.47069100360022786,1.8576494011652742,-0.0025871660296293716,0.03712242332979357,-0.3342200359204559,0.4136715581007958,-1.1817950010299683,3.7412387572228907,0,0,3608,488,0
ReferenceResidual-SingleConstraint-PD-PPO,4,173,712704,0.17474503815174103,0.21588134765625,0.0027063870802521706,0.023830141872167587,13.228167533874512,0.0,0.0,0.4753840987957613,0.32129601810996833,1.8740070601255285,0.4832659472166175,2.1824562545463095,-0.007881848420856161,0.03862549504979519,-0.30844919442078145,0.42094799657505866,-1.1801223754882812,2.221219504252076,0,0,1392,0,2704
ReferenceResidual-SingleConstraint-PD-PPO,4,174,716800,0.16157124936580658,0.560546875,0.02966417372226715,0.19292014837265015,13.668604850769043,0.0,0.0,0.5943494250465502,0.290791822008338,2.6989683733433583,0.6102544357243549,2.996284182121516,-0.0159050106778046,0.04039437789121713,-0.29731580877815755,0.412326816282479,-1.171249270439148,7.676121988147497,0,1800,0,0,2296
ReferenceResidual-SingleConstraint-PD-PPO,4,175,720896,0.21436594426631927,0.00830078125,0.0,0.0,13.667245864868164,0.0,0.0,0.30244009858766974,0.26458207679693857,1.054615060954212,0.312159715161333,1.2921170748518944,-0.009719616573663263,0.043713757711860105,-0.23750201389768238,0.414828416646177,-1.1713485717773438,1.222484852001071,896,3200,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,176,724992,0.1947655975818634,0.00506591796875,3.458793344179867e-06,0.0,13.663298606872559,0.0,0.0,0.38190867781567706,0.2889005038805673,1.1004290328024118,0.3896956446762207,1.4056587470751585,-0.0077869668605436825,0.04349759643092658,-0.3052297142727468,0.4089969464185143,-1.1675865650177002,1.5010717343539,4096,0,0,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,177,729088,0.1678350269794464,0.17120361328125,0.0005652175168506801,0.000510010460857302,13.792261123657227,0.0,0.0,0.4704379032729362,0.31898329882310555,1.9551943982403457,0.4802026853167165,2.223533861045123,-0.009764782043780213,0.038924858479702354,-0.2683394628047773,0.4179086176630154,-1.1742198467254639,2.1519983604550363,8,0,4088,0,0
ReferenceResidual-SingleConstraint-PD-PPO,4,178,733184,0.19988280534744263,0.1461181640625,0.0054043009877204895,0.0394991971552372,13.901155471801758,0.0,0.0,0.5010593730797188,0.2957599884937415,1.4439465905353028,0.514447018592895,1.7189681439198108,-0.01338764551317614,0.04135815102960483,-0.27502155338450796,0.41614400934475926,-1.1691710948944092,2.9518838584423066,0,0,912,3184,0
ReferenceResidual-SingleConstraint-PD-PPO,4,179,737280,0.2236778736114502,0.04541015625,0.0,0.0,13.929483413696289,0.0,0.0,0.3730826111034412,0.2904752162323112,1.0107975292483333,0.38895056382665094,1.2712671353694374,-0.015867952723209698,0.04398847502955943,-0.26046960612110415,0.4057458945222532,-1.1650028228759766,2.6485730063170196,0,2280,0,1816,0
ReferenceResidual-SingleConstraint-PD-PPO,4,180,741376,0.22540263831615448,0.003173828125,0.0,0.0,13.924022674560547,0.0,0.0,0.35028441632613927,0.2809881802840189,0.7980553761599365,0.3554965545195249,1.0544072308227168,-0.005212138193385696,0.042985748126525045,-0.25635185466278027,0.4087273001853948,-1.1728005409240723,1.9296209137886762,1376,2720,0,0,0
